video_id,label,pred_label,correct,error_type,client_id,environment,attack_type,support_type,video_score,threshold,clip_mean,clip_std,clip_min,clip_max,clip_over_threshold_ratio
test__attack__hand__attack_print_client023_session01_highdef_photo_controlled,1,1,1,CORRECT,client023,controlled,photo,hand,0.9998337514698504,0.103,0.9998337514698505,2.5397298012308354e-05,0.9997678399086,0.9998650550842284,1.0
test__attack__hand__attack_print_client024_session01_highdef_photo_adverse,1,1,1,CORRECT,client024,adverse,photo,hand,0.9999079033732414,0.103,0.9999079033732414,8.09289367280301e-06,0.9998953342437744,0.99992036819458,1.0
test__attack__hand__attack_print_client024_session01_highdef_photo_controlled,1,1,1,CORRECT,client024,controlled,photo,hand,0.9996559731662272,0.103,0.9996559731662273,6.309666435319502e-05,0.9995806813240052,0.9997435212135316,1.0
test__attack__hand__attack_print_client026_session01_highdef_photo_adverse,1,1,1,CORRECT,client026,adverse,photo,hand,0.9998754635453224,0.103,0.9998754635453224,1.956208187297107e-05,0.9998489618301392,0.9999078512191772,1.0
test__attack__hand__attack_print_client026_session01_highdef_photo_controlled,1,1,1,CORRECT,client026,controlled,photo,hand,0.9997458606958388,0.103,0.9997458606958389,5.93037500756312e-05,0.9996720552444458,0.9998495578765868,1.0
test__attack__hand__attack_print_client028_session01_highdef_photo_adverse,1,1,1,CORRECT,client028,adverse,photo,hand,0.9998945519328116,0.103,0.9998945519328117,1.5046962074531384e-05,0.9998637437820436,0.9999094009399414,1.0
test__attack__hand__attack_print_client028_session01_highdef_photo_controlled,1,1,1,CORRECT,client028,controlled,photo,hand,0.9998060129582882,0.103,0.9998060129582882,2.7714232483271813e-05,0.9997453093528748,0.9998447895050048,1.0
test__attack__hand__attack_print_client031_session01_highdef_photo_adverse,1,1,1,CORRECT,client031,adverse,photo,hand,0.9998740032315254,0.103,0.9998740032315254,6.587356021646726e-06,0.9998617172241212,0.999885082244873,1.0
test__attack__hand__attack_print_client031_session01_highdef_photo_controlled,1,1,1,CORRECT,client031,controlled,photo,hand,0.9997000023722648,0.103,0.9997000023722649,2.1826945027870917e-05,0.9996618032455444,0.9997270703315736,1.0
test__attack__hand__attack_print_client102_session01_highdef_photo_adverse,1,1,1,CORRECT,client102,adverse,photo,hand,0.9998530447483064,0.103,0.9998530447483063,1.6359913325317187e-05,0.9998201727867126,0.9998761415481568,1.0
test__attack__hand__attack_print_client102_session01_highdef_photo_controlled,1,1,1,CORRECT,client102,controlled,photo,hand,0.9997340030968188,0.103,0.9997340030968189,5.215723036620367e-05,0.9996166229248048,0.9997844099998474,1.0
test__attack__hand__attack_print_client104_session01_highdef_photo_adverse,1,1,1,CORRECT,client104,adverse,photo,hand,0.9998912960290908,0.103,0.9998912960290909,1.5613102682577462e-05,0.9998594522476196,0.9999148845672609,1.0
test__attack__hand__attack_print_client104_session01_highdef_photo_controlled,1,1,1,CORRECT,client104,controlled,photo,hand,0.9986274875700474,0.103,0.9986274875700474,0.0006026992878344399,0.9977849125862122,0.9995033740997314,1.0
test__attack__hand__attack_print_client106_session01_highdef_photo_adverse,1,1,1,CORRECT,client106,adverse,photo,hand,0.9998740330338478,0.103,0.9998740330338478,1.8915812069123217e-05,0.9998317956924438,0.9999021291732788,1.0
test__attack__hand__attack_print_client106_session01_highdef_photo_controlled,1,1,1,CORRECT,client106,controlled,photo,hand,0.9998454861342908,0.103,0.9998454861342907,1.2431262207382524e-05,0.999816358089447,0.99986469745636,1.0
test__attack__hand__attack_print_client107_session01_highdef_photo_adverse,1,1,1,CORRECT,client107,adverse,photo,hand,0.999406699091196,0.103,0.9994066990911961,0.00014985065349012888,0.99913090467453,0.9995918869972228,1.0
test__attack__hand__attack_print_client107_session01_highdef_photo_controlled,1,1,1,CORRECT,client107,controlled,photo,hand,0.9996533803641796,0.103,0.9996533803641796,0.0001030767571761734,0.999462068080902,0.9998630285263062,1.0
test__attack__hand__attack_print_client109_session01_highdef_photo_adverse,1,1,1,CORRECT,client109,adverse,photo,hand,0.9998637959361076,0.103,0.9998637959361076,1.4370462300439644e-05,0.9998364448547364,0.9998871088027954,1.0
test__attack__hand__attack_print_client109_session01_highdef_photo_controlled,1,1,1,CORRECT,client109,controlled,photo,hand,0.999488279223442,0.103,0.9994882792234421,0.00015424749200873284,0.9992005228996276,0.9996956586837769,1.0
test__attack__hand__attack_print_client112_session01_highdef_photo_adverse,1,1,1,CORRECT,client112,adverse,photo,hand,0.9965265095233916,0.103,0.9965265095233917,0.0016432661201582612,0.99379563331604,0.998521625995636,1.0
test__attack__hand__attack_print_client112_session01_highdef_photo_controlled,1,1,1,CORRECT,client112,controlled,photo,hand,0.9994804374873638,0.103,0.9994804374873638,5.320129633783413e-05,0.9993755221366882,0.999576985836029,1.0
test__attack__hand__attack_print_client115_session01_highdef_photo_adverse,1,1,1,CORRECT,client115,adverse,photo,hand,0.9997075386345388,0.103,0.9997075386345387,8.64888897250674e-05,0.9995970129966736,0.9998692274093628,1.0
test__attack__hand__attack_print_client115_session01_highdef_photo_controlled,1,1,1,CORRECT,client115,controlled,photo,hand,0.999805822968483,0.103,0.999805822968483,3.724216942331584e-05,0.9997017979621888,0.9998601675033568,1.0
test__attack__hand__attack_print_client117_session01_highdef_photo_adverse,1,1,1,CORRECT,client117,adverse,photo,hand,0.999750155955553,0.103,0.999750155955553,0.00010239313449829136,0.999579131603241,0.9998509883880616,1.0
test__attack__hand__attack_print_client117_session01_highdef_photo_controlled,1,1,1,CORRECT,client117,controlled,photo,hand,0.9996715150773524,0.103,0.9996715150773525,7.535585734633927e-05,0.9995365142822266,0.9997703433036804,1.0
test__real__real__client009_session01_webcam_authenticate_adverse_1,0,0,1,CORRECT,client009,adverse,real,real,0.0017567777831573,0.103,0.0017567777831572502,0.00013614110842925708,0.0015830345219001,0.0020578934345394,0.0
test__real__real__client009_session01_webcam_authenticate_adverse_2,0,0,1,CORRECT,client009,adverse,real,real,0.0016866387668414,0.103,0.00168663876684145,0.00034040933480837207,0.0013309023343026,0.0026160979177802,0.0
test__real__real__client009_session01_webcam_authenticate_controlled_1,0,0,1,CORRECT,client009,controlled,real,real,0.0004844632567255,0.103,0.0004844632567255312,7.522294083963884e-05,0.0003672196471597,0.0006063810433261,0.0
test__real__real__client009_session01_webcam_authenticate_controlled_2,0,0,1,CORRECT,client009,controlled,real,real,0.0007243473228299,0.103,0.00072434732282995,0.00011171796576751395,0.0004986523417755,0.0008776396862231,0.0
test__real__real__client011_session01_webcam_authenticate_adverse_1,0,0,1,CORRECT,client011,adverse,real,real,0.0042196654394501,0.103,0.004219665439450132,0.0006779655000939469,0.0033620910253375,0.0057469350285828,0.0
test__real__real__client011_session01_webcam_authenticate_adverse_2,0,0,1,CORRECT,client011,adverse,real,real,0.0121337992022745,0.103,0.012133799202274483,0.0050371902307501885,0.0078930528834462,0.0279702618718147,0.0
test__real__real__client011_session01_webcam_authenticate_controlled_1,0,0,1,CORRECT,client011,controlled,real,real,0.0060772867145715,0.103,0.006077286714571475,0.004571197478735866,0.0021161849144846,0.017799662426114,0.0
test__real__real__client011_session01_webcam_authenticate_controlled_2,0,0,1,CORRECT,client011,controlled,real,real,0.0200760311563499,0.103,0.02007603115634989,0.00787933777665311,0.0093676885589957,0.0377617105841636,0.0
test__real__real__client013_session01_webcam_authenticate_adverse_1,0,0,1,CORRECT,client013,adverse,real,real,0.0007319522555917,0.103,0.0007319522555917001,0.0002010690822540437,0.0005075281951576,0.0011164714815095,0.0
test__real__real__client013_session01_webcam_authenticate_adverse_2,0,0,1,CORRECT,client013,adverse,real,real,0.0006220479335752,0.103,0.000622047933575175,5.020832556176701e-05,0.0005410460871644,0.0007466303650289,0.0
test__real__real__client013_session01_webcam_authenticate_controlled_1,0,0,1,CORRECT,client013,controlled,real,real,0.0003098657743976,0.103,0.00030986577439758126,3.772098347934348e-05,0.0002514494117349,0.0003681996313389,0.0
test__real__real__client013_session01_webcam_authenticate_controlled_2,0,0,1,CORRECT,client013,controlled,real,real,0.0003781062350753,0.103,0.0003781062350753562,3.322405461117935e-05,0.0003123232745565,0.000426891958341,0.0
test__real__real__client014_session01_webcam_authenticate_adverse_1,0,1,0,FP,client014,adverse,real,real,0.8524286486208439,0.103,0.8524286486208439,0.1624011554756498,0.5275619029998779,0.9883632063865662,1.0
test__real__real__client014_session01_webcam_authenticate_adverse_2,0,1,0,FP,client014,adverse,real,real,0.974687360227108,0.103,0.974687360227108,0.01786367418475883,0.9393179416656494,0.9923020601272584,1.0
test__real__real__client014_session01_webcam_authenticate_controlled_1,0,0,1,CORRECT,client014,controlled,real,real,0.0004759955481858,0.103,0.00047599554818585,4.6731853171230736e-05,0.0003881545853801,0.0005652315448969,0.0
test__real__real__client014_session01_webcam_authenticate_controlled_2,0,0,1,CORRECT,client014,controlled,real,real,0.0004828796227229,0.103,0.00048287962272293124,7.102356336717019e-05,0.000390728819184,0.0005922319251112,0.0
test__real__real__client019_session01_webcam_authenticate_adverse_1,0,0,1,CORRECT,client019,adverse,real,real,0.0198860614327713,0.103,0.019886061432771336,0.005745922837948319,0.0103004714474082,0.0280364826321601,0.0
test__real__real__client019_session01_webcam_authenticate_adverse_2,0,0,1,CORRECT,client019,adverse,real,real,0.0103594833053648,0.103,0.010359483305364788,0.0033277970431264663,0.0056836721487343,0.0208824593573808,0.0
test__real__real__client019_session01_webcam_authenticate_controlled_1,0,0,1,CORRECT,client019,controlled,real,real,0.00530728593003,0.103,0.005307285930030006,0.0009128067513946927,0.0041986019350588,0.0069072623737156,0.0
test__real__real__client019_session01_webcam_authenticate_controlled_2,0,0,1,CORRECT,client019,controlled,real,real,0.0021670955393346,0.103,0.0021670955393346502,0.0006042257184631576,0.0013976657064631,0.003436017781496,0.0
test__real__real__client020_session01_webcam_authenticate_adverse_1,0,0,1,CORRECT,client020,adverse,real,real,0.0029179561170167,0.103,0.0029179561170166873,0.0008078262308370485,0.001420788699761,0.0040228529833257,0.0
test__real__real__client020_session01_webcam_authenticate_adverse_2,0,0,1,CORRECT,client020,adverse,real,real,0.0010793211804411,0.103,0.0010793211804411187,9.890180331657706e-05,0.000959716795478,0.0013671102933585,0.0
test__real__real__client020_session01_webcam_authenticate_controlled_1,0,0,1,CORRECT,client020,controlled,real,real,0.0014388898198376,0.103,0.0014388898198375937,0.00022762059288608739,0.0010490437271073,0.0018380598630756,0.0
test__real__real__client020_session01_webcam_authenticate_controlled_2,0,0,1,CORRECT,client020,controlled,real,real,0.0018472050942364,0.103,0.0018472050942363685,0.0003217501576312666,0.0014737829333171,0.002486822893843,0.0
test__real__real__client021_session01_webcam_authenticate_adverse_1,0,0,1,CORRECT,client021,adverse,real,real,0.0005855690633325,0.103,0.0005855690633324499,5.0614370698352406e-05,0.0004858696775045,0.0006727656000293,0.0
test__real__real__client021_session01_webcam_authenticate_adverse_2,0,0,1,CORRECT,client021,adverse,real,real,0.0007508982380386,0.103,0.0007508982380385875,7.27443292582275e-05,0.0005919853574596,0.0008884040871635,0.0
test__real__real__client021_session01_webcam_authenticate_controlled_1,0,0,1,CORRECT,client021,controlled,real,real,0.0003242149250581,0.103,0.00032421492505813125,2.7527419412441432e-05,0.0002709184482228,0.0003565046936273,0.0
test__real__real__client021_session01_webcam_authenticate_controlled_2,0,0,1,CORRECT,client021,controlled,real,real,0.0003313033794256,0.103,0.0003313033794256125,2.30035474645874e-05,0.0002963317674584,0.000368595967302,0.0
test__real__real__client023_session01_webcam_authenticate_adverse_1,0,0,1,CORRECT,client023,adverse,real,real,0.0038089564914116,0.103,0.0038089564914116124,0.0005625836477759264,0.0026443151291459,0.004692883696407,0.0
test__real__real__client023_session01_webcam_authenticate_adverse_2,0,0,1,CORRECT,client023,adverse,real,real,0.0018235838797409,0.103,0.0018235838797408563,0.00025443857260711944,0.0014228222426027,0.0022167281713336,0.0
test__real__real__client023_session01_webcam_authenticate_controlled_1,0,0,1,CORRECT,client023,controlled,real,real,0.0010504854217288,0.103,0.0010504854217287688,0.00023393654353265271,0.0006645755493082,0.0014885418349877,0.0
test__real__real__client023_session01_webcam_authenticate_controlled_2,0,0,1,CORRECT,client023,controlled,real,real,0.0301716959802433,0.103,0.03017169598024335,0.032720490126108295,0.0093221366405487,0.1134941205382347,0.125
test__real__real__client024_session01_webcam_authenticate_adverse_1,0,0,1,CORRECT,client024,adverse,real,real,0.0074511634884402,0.103,0.007451163488440182,0.0020135579310705232,0.0044736098498106,0.0124775031581521,0.0
test__real__real__client024_session01_webcam_authenticate_adverse_2,0,0,1,CORRECT,client024,adverse,real,real,0.005688874531188,0.103,0.005688874531188007,0.0017630220745790824,0.0029976430814713,0.0093692522495985,0.0
test__real__real__client024_session01_webcam_authenticate_controlled_1,0,0,1,CORRECT,client024,controlled,real,real,0.0008791190521151,0.103,0.0008791190521150813,0.0002039715930545479,0.0005815714830532,0.0012716443743556,0.0
test__real__real__client024_session01_webcam_authenticate_controlled_2,0,0,1,CORRECT,client024,controlled,real,real,0.0010485835446161,0.103,0.0010485835446160812,0.0004310652939072514,0.0005507821915671,0.0021678290795534,0.0
test__real__real__client026_session01_webcam_authenticate_adverse_1,0,0,1,CORRECT,client026,adverse,real,real,0.0029297909786691,0.103,0.002929790978669144,0.0006724823595700763,0.0020338005851954,0.0042594140395522,0.0
test__real__real__client026_session01_webcam_authenticate_adverse_2,0,0,1,CORRECT,client026,adverse,real,real,0.0050957932107849,0.103,0.00509579321078485,0.0026338525644082535,0.0025257570669054,0.011026170104742,0.0
test__real__real__client026_session01_webcam_authenticate_controlled_1,0,0,1,CORRECT,client026,controlled,real,real,0.0063013611943461,0.103,0.006301361194346038,0.001685654419109226,0.003947464749217,0.0102630788460373,0.0
test__real__real__client026_session01_webcam_authenticate_controlled_2,0,0,1,CORRECT,client026,controlled,real,real,0.0007762474160699,0.103,0.0007762474160699062,0.00012402063372769456,0.0006332162301987,0.0010619922541081,0.0
test__real__real__client028_session01_webcam_authenticate_adverse_1,0,0,1,CORRECT,client028,adverse,real,real,0.0009918169998854,0.103,0.0009918169998854437,0.00011369993168571863,0.0007766141206957,0.0012115989811718,0.0
test__real__real__client028_session01_webcam_authenticate_adverse_2,0,0,1,CORRECT,client028,adverse,real,real,0.000913374711672,0.103,0.0009133747116720126,0.0001333220527551752,0.0007041727076284,0.0011629896471276,0.0
test__real__real__client028_session01_webcam_authenticate_controlled_1,0,0,1,CORRECT,client028,controlled,real,real,0.0009200173117278,0.103,0.0009200173117278063,0.0001313885398372491,0.0007548036519438,0.0012054495746269,0.0
test__real__real__client028_session01_webcam_authenticate_controlled_2,0,0,1,CORRECT,client028,controlled,real,real,0.0010273241023242,0.103,0.0010273241023241561,0.00024722239769341256,0.0007107106503099,0.0015830203192308,0.0
test__real__real__client031_session01_webcam_authenticate_adverse_1,0,0,1,CORRECT,client031,adverse,real,real,0.001132615685492,0.103,0.001132615685492,0.00012631452680897853,0.0009217707556672,0.0013431354891508,0.0
test__real__real__client031_session01_webcam_authenticate_adverse_2,0,0,1,CORRECT,client031,adverse,real,real,0.0009337144947494,0.103,0.0009337144947493875,0.00011060981170904697,0.0007494639139622,0.0011498545063659,0.0
test__real__real__client031_session01_webcam_authenticate_controlled_1,0,0,1,CORRECT,client031,controlled,real,real,0.0005583812435361,0.103,0.0005583812435360812,0.00018608713128005273,0.0003530450630933,0.0008942989516071,0.0
test__real__real__client031_session01_webcam_authenticate_controlled_2,0,0,1,CORRECT,client031,controlled,real,real,0.0011432279643486,0.103,0.0011432279643485688,0.00038557087406759566,0.0005649980157613,0.001749493763782,0.0
test__real__real__client102_session01_webcam_authenticate_adverse_1,0,0,1,CORRECT,client102,adverse,real,real,0.0033790929010137,0.103,0.003379092901013744,0.0005309324561627644,0.0021666020620614,0.0041217813268303,0.0
test__real__real__client102_session01_webcam_authenticate_adverse_2,0,0,1,CORRECT,client102,adverse,real,real,0.0031462047481909,0.103,0.0031462047481908874,0.0002998257056342065,0.0026365397498011,0.0036891514901071,0.0
test__real__real__client102_session01_webcam_authenticate_controlled_1,0,0,1,CORRECT,client102,controlled,real,real,0.0021462845616042,0.103,0.0021462845616042068,0.00037869966840382374,0.0015419678529724,0.0029150722548365,0.0
test__real__real__client102_session01_webcam_authenticate_controlled_2,0,0,1,CORRECT,client102,controlled,real,real,0.0014037428809388,0.103,0.0014037428809387563,0.0004975609507979518,0.0008499969844706,0.0025158368516713,0.0
test__real__real__client104_session01_webcam_authenticate_adverse_1,0,0,1,CORRECT,client104,adverse,real,real,0.0013049673871137,0.103,0.0013049673871136562,0.00022552383825420527,0.0009615857852622,0.0016408187802881,0.0
test__real__real__client104_session01_webcam_authenticate_adverse_2,0,0,1,CORRECT,client104,adverse,real,real,0.0015021530707599,0.103,0.0015021530707598999,0.00016563662942857026,0.001125362352468,0.0017791179707273,0.0
test__real__real__client104_session01_webcam_authenticate_controlled_1,0,0,1,CORRECT,client104,controlled,real,real,0.0006215836037881,0.103,0.0006215836037881,8.054055782304611e-05,0.0005163997411727,0.0008262725314125,0.0
test__real__real__client104_session01_webcam_authenticate_controlled_2,0,0,1,CORRECT,client104,controlled,real,real,0.0007169161181082,0.103,0.0007169161181081562,0.00011831177071929677,0.0005474500358104,0.0009991755941882,0.0
test__real__real__client106_session01_webcam_authenticate_adverse_1,0,0,1,CORRECT,client106,adverse,real,real,0.0020426934424904,0.103,0.0020426934424903624,0.0005471556281814992,0.0014499692479148,0.0034289113245904,0.0
test__real__real__client106_session01_webcam_authenticate_adverse_2,0,0,1,CORRECT,client106,adverse,real,real,0.0009861906873993,0.103,0.0009861906873992999,0.00012534724521487048,0.0007644726429134,0.0012246379628777,0.0
test__real__real__client106_session01_webcam_authenticate_controlled_1,0,0,1,CORRECT,client106,controlled,real,real,0.0040791801002342,0.103,0.004079180100234181,0.0016403019559110066,0.0017594015225768,0.0076346886344254,0.0
test__real__real__client106_session01_webcam_authenticate_controlled_2,0,0,1,CORRECT,client106,controlled,real,real,0.0008792047810857,0.103,0.000879204781085675,0.00011265112243325069,0.0006935029523447,0.0011228332296013,0.0
test__real__real__client107_session01_webcam_authenticate_adverse_1,0,0,1,CORRECT,client107,adverse,real,real,0.0015303788895835,0.103,0.0015303788895834813,0.0001693494273189545,0.0011498377425596,0.0017324654618278,0.0
test__real__real__client107_session01_webcam_authenticate_adverse_2,0,0,1,CORRECT,client107,adverse,real,real,0.0031476474832743,0.103,0.0031476474832743,0.0004488056356194451,0.0022796839475631,0.0037821449805051,0.0
test__real__real__client107_session01_webcam_authenticate_controlled_1,0,0,1,CORRECT,client107,controlled,real,real,0.0018535656126914,0.103,0.0018535656126914125,0.0002894950592570947,0.0012652912409976,0.0023561923298984,0.0
test__real__real__client107_session01_webcam_authenticate_controlled_2,0,0,1,CORRECT,client107,controlled,real,real,0.0011379814277461,0.103,0.0011379814277460748,0.0002596627756147943,0.0006310091703198,0.0014913666527718,0.0
test__real__real__client109_session01_webcam_authenticate_adverse_1,0,0,1,CORRECT,client109,adverse,real,real,0.0077090346603654,0.103,0.0077090346603653935,0.003395564739853809,0.0041404790244996,0.018594816327095,0.0
test__real__real__client109_session01_webcam_authenticate_adverse_2,0,0,1,CORRECT,client109,adverse,real,real,0.0039687198586761,0.103,0.003968719858676144,0.001056332132259697,0.002419356489554,0.0067360284738242,0.0
test__real__real__client109_session01_webcam_authenticate_controlled_1,0,0,1,CORRECT,client109,controlled,real,real,0.0032135236688191,0.103,0.003213523668819062,0.0006407427337451356,0.0024099124129861,0.0045772418379783,0.0
test__real__real__client109_session01_webcam_authenticate_controlled_2,0,0,1,CORRECT,client109,controlled,real,real,0.0023217288980958,0.103,0.0023217288980958437,0.0003925154335766112,0.001557880314067,0.0028502021450549,0.0
test__real__real__client112_session01_webcam_authenticate_adverse_1,0,0,1,CORRECT,client112,adverse,real,real,0.0007102191993908,0.103,0.0007102191993908125,7.074502348963274e-05,0.0006233006715774,0.0008396934717893,0.0
test__real__real__client112_session01_webcam_authenticate_adverse_2,0,0,1,CORRECT,client112,adverse,real,real,0.000722396220226,0.103,0.0007223962202260374,6.301554065655152e-05,0.0006097627920098,0.0008237985312007,0.0
test__real__real__client112_session01_webcam_authenticate_controlled_1,0,0,1,CORRECT,client112,controlled,real,real,0.0007132155151339,0.103,0.000713215515133875,5.673895751106114e-05,0.0006357714300975,0.0008426555432379,0.0
test__real__real__client112_session01_webcam_authenticate_controlled_2,0,0,1,CORRECT,client112,controlled,real,real,0.0009165846167888,0.103,0.0009165846167888375,0.00011158038204170324,0.0007180680986493,0.0011254991404712,0.0
test__real__real__client115_session01_webcam_authenticate_adverse_1,0,0,1,CORRECT,client115,adverse,real,real,0.000633432460745,0.103,0.00063343246074505,8.040795851000564e-05,0.0005068110185675,0.0007905214442871,0.0
test__real__real__client115_session01_webcam_authenticate_adverse_2,0,0,1,CORRECT,client115,adverse,real,real,0.0005302422796376,0.103,0.0005302422796375562,2.887846426091405e-05,0.0004704698221758,0.0005708394455723,0.0
test__real__real__client115_session01_webcam_authenticate_controlled_1,0,0,1,CORRECT,client115,controlled,real,real,0.0026206872789771,0.103,0.002620687278977081,0.001466212395406505,0.000895965960808,0.0057377442717552,0.0
test__real__real__client115_session01_webcam_authenticate_controlled_2,0,0,1,CORRECT,client115,controlled,real,real,0.0016547647974221,0.103,0.0016547647974220437,0.00018545334492008512,0.0013552267337217,0.0019304086454212,0.0
test__real__real__client117_session01_webcam_authenticate_adverse_1,0,0,1,CORRECT,client117,adverse,real,real,0.0011588445231609,0.103,0.0011588445231608937,0.00017522905024507253,0.0009199634660035,0.0014792256988584,0.0
test__real__real__client117_session01_webcam_authenticate_adverse_2,0,0,1,CORRECT,client117,adverse,real,real,0.0006632167314819,0.103,0.0006632167314819,5.858427143080461e-05,0.0005766981048509,0.0007792732794769,0.0
test__real__real__client117_session01_webcam_authenticate_controlled_1,0,0,1,CORRECT,client117,controlled,real,real,0.0156204765953589,0.103,0.01562047659535887,0.00724618194953993,0.0069604101590812,0.0289410185068845,0.0
test__real__real__client117_session01_webcam_authenticate_controlled_2,0,0,1,CORRECT,client117,controlled,real,real,0.0188825228833593,0.103,0.018882522883359294,0.008244796339634661,0.0099308108910918,0.0361116640269756,0.0
